trip_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,passenger_count,trip_distance,fare_amount,tip_amount,total_amount,payment_type,vendor_id,trip_duration,pickup_hour,pickup_day,pickup_month,pickup_date,is_weekend,fare_per_km,tip_per
1473,2024-01-13 05:22:00,2024-01-13 06:42:00,44,167,5,8.55,204.61,10.24,214.85,Card,1,80.0,5,Saturday,January,2024-01-13,False,23.93,5.0
1474,2024-01-27 05:44:00,2024-01-27 06:44:00,23,237,1,20.44,427.48,53.85,481.33,Card,1,60.0,5,Saturday,January,2024-01-27,False,20.91,12.6
1475,2024-01-17 03:45:00,2024-01-17 05:09:00,190,7,1,7.39,195.31,36.84,232.15,Card,2,84.0,3,Wednesday,January,2024-01-17,False,26.43,18.86
1476,2024-01-19 00:11:00,2024-01-19 00:56:00,23,43,1,6.16,151.57,12.11,163.68,Card,2,45.0,0,Friday,January,2024-01-19,False,24.61,7.99
1477,2024-01-21 00:41:00,2024-01-21 01:17:00,234,153,1,20.81,443.35,64.71,508.06,Card,2,36.0,0,Sunday,January,2024-01-21,False,21.3,14.6
1478,2024-01-21 06:32:00,2024-01-21 06:51:00,186,43,1,24.69,494.75,72.56,567.31,Card,2,19.0,6,Sunday,January,2024-01-21,False,20.04,14.67
1479,2024-01-30 12:40:00,2024-01-30 13:46:00,63,213,1,14.37,304.35,22.54,326.89,Card,2,66.0,12,Tuesday,January,2024-01-30,False,21.18,7.41
1480,2024-01-11 19:45:00,2024-01-11 20:16:00,103,201,1,7.67,203.58,17.46,221.04,Card,2,31.0,19,Thursday,January,2024-01-11,False,26.54,8.58
1481,2024-01-18 17:59:00,2024-01-18 18:31:00,189,155,2,10.57,251.35,29.99,281.34,Cash,1,32.0,17,Thursday,January,2024-01-18,False,23.78,11.93
1482,2024-01-28 19:39:00,2024-01-28 21:04:00,189,220,2,5.08,134.04,10.49,144.53,Cash,2,85.0,19,Sunday,January,2024-01-28,False,26.39,7.83
1483,2024-01-24 10:22:00,2024-01-24 11:30:00,69,153,1,19.29,390.73,53.82,444.55,Card,1,68.0,10,Wednesday,January,2024-01-24,False,20.26,13.77
1484,2024-01-03 20:53:00,2024-01-03 21:56:00,114,36,2,19.56,413.54,50.73,464.27,Cash,2,63.0,20,Wednesday,January,2024-01-03,False,21.14,12.27
1485,2024-01-11 04:23:00,2024-01-11 05:25:00,104,226,5,22.0,438.24,56.04,494.28,Card,2,62.0,4,Thursday,January,2024-01-11,False,19.92,12.79
1486,2024-01-16 02:34:00,2024-01-16 02:40:00,108,121,5,1.64,97.04,6.81,103.85,Card,2,6.0,2,Tuesday,January,2024-01-16,False,59.17,7.02
1487,2024-01-03 18:12:00,2024-01-03 18:52:00,21,9,3,14.49,323.07,41.22,364.29,Card,1,40.0,18,Wednesday,January,2024-01-03,False,22.3,12.76
1488,2024-01-04 16:15:00,2024-01-04 17:30:00,209,181,3,6.14,160.58,9.22,169.8,Cash,1,75.0,16,Thursday,January,2024-01-04,False,26.15,5.74
1489,2024-01-30 01:53:00,2024-01-30 02:10:00,170,21,1,9.18,216.13,39.39,255.52,Cash,2,17.0,1,Tuesday,January,2024-01-30,False,23.54,18.23
1490,2024-01-21 05:25:00,2024-01-21 05:44:00,194,194,1,19.84,412.31,41.84,454.15,Card,1,19.0,5,Sunday,January,2024-01-21,False,20.78,10.15
1491,2024-01-29 11:16:00,2024-01-29 12:20:00,123,26,1,5.61,151.81,27.09,178.9,Card,1,64.0,11,Monday,January,2024-01-29,False,27.06,17.84
1492,2024-01-07 21:03:00,2024-01-07 21:29:00,177,98,2,16.32,357.26,55.46,412.72,Card,1,26.0,21,Sunday,January,2024-01-07,False,21.89,15.52
1493,2024-01-03 02:20:00,2024-01-03 03:27:00,4,219,3,16.71,370.02,61.03,431.05,Card,2,67.0,2,Wednesday,January,2024-01-03,False,22.14,16.49
1494,2024-01-29 23:55:00,2024-01-30 01:14:00,188,66,1,23.9,487.74,47.4,535.14,Card,2,79.0,23,Monday,January,2024-01-29,False,20.41,9.72
1495,2024-01-15 04:20:00,2024-01-15 05:38:00,29,111,1,19.6,406.18,34.18,440.36,Card,2,78.0,4,Monday,January,2024-01-15,False,20.72,8.41
1496,2024-01-15 21:32:00,2024-01-15 22:01:00,86,212,2,20.29,411.9,45.73,457.63,Card,1,29.0,21,Monday,January,2024-01-15,False,20.3,11.1
1497,2024-01-27 09:21:00,2024-01-27 10:13:00,47,171,1,13.76,307.28,16.48,323.76,Card,1,52.0,9,Saturday,January,2024-01-27,False,22.33,5.36
1498,2024-01-07 14:36:00,2024-01-07 15:23:00,77,59,1,5.48,159.21,29.9,189.11,Card,2,47.0,14,Sunday,January,2024-01-07,False,29.05,18.78
1499,2024-01-02 15:56:00,2024-01-02 16:38:00,191,30,1,11.21,262.34,28.35,290.69,Card,2,42.0,15,Tuesday,January,2024-01-02,False,23.4,10.81
1500,2024-01-13 21:06:00,2024-01-13 21:51:00,31,154,6,14.19,296.23,58.74,354.97,Cash,1,45.0,21,Saturday,January,2024-01-13,False,20.88,19.83
1501,2024-01-14 06:49:00,2024-01-14 07:38:00,169,2,1,17.28,378.01,62.08,440.09,Card,2,49.0,6,Sunday,January,2024-01-14,False,21.88,16.42
1502,2024-01-02 02:31:00,2024-01-02 03:15:00,36,169,1,15.59,330.76,20.53,351.29,Card,2,44.0,2,Tuesday,January,2024-01-02,False,21.22,6.21
1503,2024-01-08 20:23:00,2024-01-08 20:44:00,245,214,1,10.46,250.6,37.35,287.95,Card,2,21.0,20,Monday,January,2024-01-08,False,23.96,14.9
1504,2024-01-22 05:21:00,2024-01-22 06:22:00,188,251,1,7.37,195.45,17.71,213.16,Cash,2,61.0,5,Monday,January,2024-01-22,False,26.52,9.06
1505,2024-01-05 07:03:00,2024-01-05 07:09:00,15,31,1,5.04,150.24,13.0,163.24,Card,1,6.0,7,Friday,January,2024-01-05,False,29.81,8.65
1506,2024-01-19 10:52:00,2024-01-19 11:58:00,216,183,1,17.65,369.55,32.7,402.25,Card,2,66.0,10,Friday,January,2024-01-19,False,20.94,8.85
1507,2024-01-24 16:00:00,2024-01-24 16:13:00,158,189,1,16.49,355.07,66.54,421.61,Card,2,13.0,16,Wednesday,January,2024-01-24,False,21.53,18.74
1508,2024-01-15 08:55:00,2024-01-15 10:07:00,155,213,1,17.5,356.21,44.53,400.74,Card,1,72.0,8,Monday,January,2024-01-15,False,20.35,12.5
1509,2024-01-06 01:54:00,2024-01-06 03:19:00,241,127,2,9.94,241.78,36.37,278.15,Card,1,85.0,1,Saturday,January,2024-01-06,False,24.32,15.04
1510,2024-01-14 15:03:00,2024-01-14 15:24:00,45,23,1,7.3,174.39,16.07,190.46,Card,2,21.0,15,Sunday,January,2024-01-14,False,23.89,9.21
1511,2024-01-02 11:39:00,2024-01-02 12:33:00,175,18,3,19.23,398.04,51.13,449.17,Cash,2,54.0,11,Tuesday,January,2024-01-02,False,20.7,12.85
1512,2024-01-22 17:30:00,2024-01-22 18:14:00,56,79,1,19.57,395.37,40.53,435.9,Card,1,44.0,17,Monday,January,2024-01-22,False,20.2,10.25
1513,2024-01-13 13:28:00,2024-01-13 14:30:00,54,34,1,11.93,279.85,27.47,307.32,Card,2,62.0,13,Saturday,January,2024-01-13,False,23.46,9.82
1514,2024-01-28 13:32:00,2024-01-28 14:51:00,239,107,3,15.69,338.93,29.5,368.43,Cash,1,79.0,13,Sunday,January,2024-01-28,False,21.6,8.7
1515,2024-01-24 00:10:00,2024-01-24 01:39:00,108,199,1,9.96,240.01,26.73,266.74,Card,2,89.0,0,Wednesday,January,2024-01-24,False,24.1,11.14
1516,2024-01-23 06:48:00,2024-01-23 07:13:00,198,191,1,17.85,381.78,56.89,438.67,Card,2,25.0,6,Tuesday,January,2024-01-23,False,21.39,14.9
1517,2024-01-19 06:12:00,2024-01-19 06:34:00,214,232,1,21.06,444.33,37.02,481.35,Cash,2,22.0,6,Friday,January,2024-01-19,False,21.1,8.33
1518,2024-01-15 08:30:00,2024-01-15 09:29:00,246,62,3,17.52,359.34,70.01,429.35,Card,2,59.0,8,Monday,January,2024-01-15,False,20.51,19.48
1519,2024-01-03 14:18:00,2024-01-03 14:51:00,38,42,3,13.3,299.19,20.55,319.74,Cash,2,33.0,14,Wednesday,January,2024-01-03,False,22.5,6.87
1520,2024-01-02 17:09:00,2024-01-02 17:37:00,173,24,1,12.01,273.43,33.37,306.8,Cash,2,28.0,17,Tuesday,January,2024-01-02,False,22.77,12.2
1521,2024-01-16 15:34:00,2024-01-16 16:52:00,105,163,2,16.42,336.49,21.12,357.61,Card,1,78.0,15,Tuesday,January,2024-01-16,False,20.49,6.28
1522,2024-01-07 06:17:00,2024-01-07 06:38:00,40,183,1,17.32,357.8,19.11,376.91,Card,1,21.0,6,Sunday,January,2024-01-07,False,20.66,5.34
1523,2024-01-02 22:48:00,2024-01-02 23:10:00,130,95,4,14.41,307.41,57.92,365.33,Card,2,22.0,22,Tuesday,January,2024-01-02,False,21.33,18.84
1524,2024-01-09 19:53:00,2024-01-09 20:39:00,181,83,1,16.0,330.18,56.64,386.82,Card,1,46.0,19,Tuesday,January,2024-01-09,False,20.64,17.15
1525,2024-01-29 00:09:00,2024-01-29 01:37:00,194,93,3,3.32,110.4,17.02,127.42,Card,1,88.0,0,Monday,January,2024-01-29,False,33.25,15.42
1526,2024-01-02 21:19:00,2024-01-02 22:08:00,59,105,1,23.84,469.94,84.49,554.43,Card,1,49.0,21,Tuesday,January,2024-01-02,False,19.71,17.98
1527,2024-01-16 21:30:00,2024-01-16 22:56:00,26,85,1,19.98,416.24,70.94,487.18,Card,2,86.0,21,Tuesday,January,2024-01-16,False,20.83,17.04
1528,2024-01-09 03:00:00,2024-01-09 03:21:00,103,61,1,9.97,225.81,33.21,259.02,Card,1,21.0,3,Tuesday,January,2024-01-09,False,22.65,14.71
1529,2024-01-26 08:29:00,2024-01-26 09:46:00,21,208,2,14.51,309.79,54.86,364.65,Card,1,77.0,8,Friday,January,2024-01-26,False,21.35,17.71
1530,2024-01-30 12:54:00,2024-01-30 13:12:00,80,158,2,2.14,105.83,11.5,117.33,Card,1,18.0,12,Tuesday,January,2024-01-30,False,49.45,10.87
1531,2024-01-26 12:46:00,2024-01-26 13:39:00,199,69,1,1.99,90.9,12.08,102.98,Cash,2,53.0,12,Friday,January,2024-01-26,False,45.68,13.29
1532,2024-01-19 13:05:00,2024-01-19 13:38:00,37,262,2,7.02,174.43,29.03,203.46,Card,2,33.0,13,Friday,January,2024-01-19,False,24.85,16.64
1533,2024-01-14 01:07:00,2024-01-14 01:15:00,14,234,2,17.55,373.85,23.45,397.3,Cash,1,8.0,1,Sunday,January,2024-01-14,False,21.3,6.27
1534,2024-01-19 11:08:00,2024-01-19 12:34:00,221,139,2,21.45,432.15,77.27,509.42,Card,2,86.0,11,Friday,January,2024-01-19,False,20.15,17.88
1535,2024-01-19 03:23:00,2024-01-19 03:47:00,166,231,1,14.42,301.79,22.19,323.98,Card,2,24.0,3,Friday,January,2024-01-19,False,20.93,7.35
1536,2024-01-23 23:02:00,2024-01-23 23:53:00,173,51,1,13.77,288.49,51.84,340.33,Card,2,51.0,23,Tuesday,January,2024-01-23,False,20.95,17.97
1537,2024-01-08 01:37:00,2024-01-08 01:50:00,150,239,1,10.66,260.43,25.18,285.61,Cash,2,13.0,1,Monday,January,2024-01-08,False,24.43,9.67
1538,2024-01-16 02:07:00,2024-01-16 03:28:00,172,19,1,4.88,149.58,14.81,164.39,Card,1,81.0,2,Tuesday,January,2024-01-16,False,30.65,9.9
1539,2024-01-21 23:40:00,2024-01-22 01:03:00,81,178,2,3.84,133.12,8.13,141.25,Cash,2,83.0,23,Sunday,January,2024-01-21,False,34.67,6.11
1540,2024-01-07 20:42:00,2024-01-07 21:13:00,225,209,2,19.26,416.11,76.1,492.21,Cash,1,31.0,20,Sunday,January,2024-01-07,False,21.6,18.29
1541,2024-01-01 18:56:00,2024-01-01 19:15:00,35,131,2,23.26,486.63,37.07,523.7,Card,1,19.0,18,Monday,January,2024-01-01,False,20.92,7.62
1542,2024-01-25 04:32:00,2024-01-25 04:55:00,188,231,1,12.0,278.11,40.19,318.3,Card,2,23.0,4,Thursday,January,2024-01-25,False,23.18,14.45
1543,2024-01-23 04:46:00,2024-01-23 05:42:00,224,92,2,16.83,363.76,53.33,417.09,Card,2,56.0,4,Tuesday,January,2024-01-23,False,21.61,14.66
1544,2024-01-05 20:49:00,2024-01-05 21:19:00,131,31,1,22.95,463.21,42.7,505.91,Card,2,30.0,20,Friday,January,2024-01-05,False,20.18,9.22
1545,2024-01-10 00:27:00,2024-01-10 00:57:00,9,249,4,3.16,100.0,19.78,119.78,Card,1,30.0,0,Wednesday,January,2024-01-10,False,31.65,19.78
1546,2024-01-26 21:51:00,2024-01-26 22:21:00,69,124,1,19.49,408.03,24.33,432.36,Cash,2,30.0,21,Friday,January,2024-01-26,False,20.94,5.96
1547,2024-01-22 22:15:00,2024-01-22 23:05:00,28,136,2,15.8,341.69,48.24,389.93,Cash,2,50.0,22,Monday,January,2024-01-22,False,21.63,14.12
1548,2024-01-01 16:47:00,2024-01-01 17:40:00,234,100,2,15.37,345.23,42.09,387.32,Cash,2,53.0,16,Monday,January,2024-01-01,False,22.46,12.19
1549,2024-01-04 18:45:00,2024-01-04 20:11:00,31,219,4,8.02,197.64,17.16,214.8,Card,1,86.0,18,Thursday,January,2024-01-04,False,24.64,8.68
1550,2024-01-08 10:26:00,2024-01-08 11:23:00,232,104,1,17.41,374.1,27.88,401.98,Card,2,57.0,10,Monday,January,2024-01-08,False,21.49,7.45
1551,2024-01-21 07:37:00,2024-01-21 07:44:00,54,97,1,20.08,418.69,67.23,485.92,Card,1,7.0,7,Sunday,January,2024-01-21,False,20.85,16.06
1552,2024-01-16 02:16:00,2024-01-16 03:26:00,175,203,1,3.71,112.08,21.01,133.09,Card,2,70.0,2,Tuesday,January,2024-01-16,False,30.21,18.75
1553,2024-01-30 07:27:00,2024-01-30 08:13:00,86,21,1,13.8,306.16,20.25,326.41,Cash,2,46.0,7,Tuesday,January,2024-01-30,False,22.19,6.61
1554,2024-01-10 05:21:00,2024-01-10 05:44:00,65,198,2,3.43,117.94,9.33,127.27,Cash,2,23.0,5,Wednesday,January,2024-01-10,False,34.38,7.91
1555,2024-01-01 23:55:00,2024-01-02 00:16:00,89,112,4,21.94,449.74,89.02,538.76,Card,2,21.0,23,Monday,January,2024-01-01,False,20.5,19.79
1556,2024-01-24 03:39:00,2024-01-24 04:16:00,54,149,1,13.18,292.64,15.29,307.93,Card,1,37.0,3,Wednesday,January,2024-01-24,False,22.2,5.22
1557,2024-01-25 09:50:00,2024-01-25 11:10:00,118,243,2,20.39,411.94,52.0,463.94,Card,1,80.0,9,Thursday,January,2024-01-25,False,20.2,12.62
1558,2024-01-18 22:21:00,2024-01-18 23:14:00,229,183,3,9.83,230.84,29.41,260.25,Card,1,53.0,22,Thursday,January,2024-01-18,False,23.48,12.74
1559,2024-01-19 12:20:00,2024-01-19 13:20:00,22,89,1,4.0,130.17,11.65,141.82,Card,1,60.0,12,Friday,January,2024-01-19,False,32.54,8.95
1560,2024-01-04 12:44:00,2024-01-04 13:51:00,247,222,1,2.0,90.68,13.55,104.23,Card,2,67.0,12,Thursday,January,2024-01-04,False,45.34,14.94
1561,2024-01-12 13:41:00,2024-01-12 13:48:00,20,248,3,7.76,194.34,37.26,231.6,Card,1,7.0,13,Friday,January,2024-01-12,False,25.04,19.17
1562,2024-01-10 09:07:00,2024-01-10 10:00:00,184,177,4,6.86,165.81,19.49,185.3,Cash,2,53.0,9,Wednesday,January,2024-01-10,False,24.17,11.75
1563,2024-01-05 21:39:00,2024-01-05 22:38:00,50,118,1,14.45,305.82,49.67,355.49,Card,1,59.0,21,Friday,January,2024-01-05,False,21.16,16.24
1564,2024-01-13 16:31:00,2024-01-13 17:01:00,90,174,1,1.52,76.99,11.31,88.3,Cash,1,30.0,16,Saturday,January,2024-01-13,False,50.65,14.69
1565,2024-01-06 04:51:00,2024-01-06 06:07:00,104,219,1,13.49,295.4,35.73,331.13,Card,2,76.0,4,Saturday,January,2024-01-06,False,21.9,12.1
1566,2024-01-11 07:39:00,2024-01-11 08:35:00,194,218,2,10.4,245.02,14.08,259.1,Cash,2,56.0,7,Thursday,January,2024-01-11,False,23.56,5.75
1567,2024-01-06 14:33:00,2024-01-06 14:44:00,74,77,1,14.85,333.2,53.73,386.93,Cash,2,11.0,14,Saturday,January,2024-01-06,False,22.44,16.13
1568,2024-01-07 07:17:00,2024-01-07 08:07:00,15,88,1,17.86,366.25,38.27,404.52,Card,1,50.0,7,Sunday,January,2024-01-07,False,20.51,10.45
1569,2024-01-15 13:13:00,2024-01-15 14:03:00,198,78,2,16.22,332.41,27.81,360.22,Card,1,50.0,13,Monday,January,2024-01-15,False,20.49,8.37
1570,2024-01-08 21:43:00,2024-01-08 22:03:00,195,201,2,24.63,496.82,95.51,592.33,Card,2,20.0,21,Monday,January,2024-01-08,False,20.17,19.22
1571,2024-01-02 15:13:00,2024-01-02 15:41:00,36,64,3,4.32,130.72,21.7,152.42,Card,1,28.0,15,Tuesday,January,2024-01-02,False,30.26,16.6
1572,2024-01-17 13:01:00,2024-01-17 14:06:00,205,4,1,11.31,260.14,50.56,310.7,Card,2,65.0,13,Wednesday,January,2024-01-17,False,23.0,19.44
1573,2024-01-27 02:07:00,2024-01-27 03:05:00,139,83,1,11.2,266.6,23.58,290.18,Card,2,58.0,2,Saturday,January,2024-01-27,False,23.8,8.84
1574,2024-01-18 06:20:00,2024-01-18 07:26:00,57,193,3,11.01,262.25,45.99,308.24,Cash,2,66.0,6,Thursday,January,2024-01-18,False,23.82,17.54
1575,2024-01-15 17:15:00,2024-01-15 17:20:00,110,6,2,16.93,347.74,49.09,396.83,Card,1,5.0,17,Monday,January,2024-01-15,False,20.54,14.12
1576,2024-01-09 06:59:00,2024-01-09 07:52:00,174,193,3,12.76,297.7,58.71,356.41,Card,2,53.0,6,Tuesday,January,2024-01-09,False,23.33,19.72
1577,2024-01-18 14:18:00,2024-01-18 14:47:00,206,217,6,13.42,284.87,54.68,339.55,Card,2,29.0,14,Thursday,January,2024-01-18,False,21.23,19.19
1578,2024-01-16 02:10:00,2024-01-16 02:24:00,225,22,3,11.38,263.88,51.71,315.59,Cash,2,14.0,2,Tuesday,January,2024-01-16,False,23.19,19.6
1579,2024-01-15 21:07:00,2024-01-15 22:31:00,64,145,1,24.8,506.57,97.65,604.22,Card,1,84.0,21,Monday,January,2024-01-15,False,20.43,19.28
1580,2024-01-25 10:36:00,2024-01-25 10:56:00,252,145,1,23.26,479.08,24.5,503.58,Card,1,20.0,10,Thursday,January,2024-01-25,False,20.6,5.11
1581,2024-01-19 19:23:00,2024-01-19 20:25:00,93,2,2,8.39,198.98,32.07,231.05,Cash,2,62.0,19,Friday,January,2024-01-19,False,23.72,16.12
1582,2024-01-15 22:30:00,2024-01-15 23:46:00,183,225,2,3.68,116.15,10.55,126.7,Card,1,76.0,22,Monday,January,2024-01-15,False,31.56,9.08
1583,2024-01-06 10:13:00,2024-01-06 10:46:00,214,214,1,21.15,437.16,68.09,505.25,Card,1,33.0,10,Saturday,January,2024-01-06,False,20.67,15.58
1584,2024-01-22 22:38:00,2024-01-22 22:48:00,142,166,2,24.93,494.73,97.51,592.24,Card,1,10.0,22,Monday,January,2024-01-22,False,19.84,19.71
1585,2024-01-20 03:30:00,2024-01-20 03:50:00,83,141,1,8.02,184.97,10.34,195.31,Card,1,20.0,3,Saturday,January,2024-01-20,False,23.06,5.59
1586,2024-01-19 19:22:00,2024-01-19 19:46:00,99,64,2,9.59,229.48,30.99,260.47,Card,1,24.0,19,Friday,January,2024-01-19,False,23.93,13.5
1587,2024-01-21 07:21:00,2024-01-21 08:45:00,102,212,1,23.6,478.76,76.72,555.48,Cash,1,84.0,7,Sunday,January,2024-01-21,False,20.29,16.02
1588,2024-01-22 07:18:00,2024-01-22 08:33:00,71,98,1,18.07,384.96,33.88,418.84,Card,1,75.0,7,Monday,January,2024-01-22,False,21.3,8.8
1589,2024-01-09 03:45:00,2024-01-09 05:07:00,130,166,3,8.1,190.2,15.93,206.13,Card,2,82.0,3,Tuesday,January,2024-01-09,False,23.48,8.38
1590,2024-01-19 01:49:00,2024-01-19 02:36:00,60,126,1,14.95,334.33,19.74,354.07,Card,1,47.0,1,Friday,January,2024-01-19,False,22.36,5.9
1591,2024-01-10 01:05:00,2024-01-10 01:35:00,119,157,1,23.66,470.27,30.14,500.41,Card,2,30.0,1,Wednesday,January,2024-01-10,False,19.88,6.41
1592,2024-01-26 02:04:00,2024-01-26 03:26:00,263,250,1,20.48,435.38,64.66,500.04,Card,2,82.0,2,Friday,January,2024-01-26,False,21.26,14.85
1593,2024-01-10 22:08:00,2024-01-10 23:23:00,21,61,3,18.8,391.89,49.29,441.18,Cash,1,75.0,22,Wednesday,January,2024-01-10,False,20.85,12.58
1594,2024-01-17 10:10:00,2024-01-17 10:47:00,97,32,3,18.69,392.91,21.42,414.33,Cash,2,37.0,10,Wednesday,January,2024-01-17,False,21.02,5.45
1595,2024-01-05 13:00:00,2024-01-05 13:30:00,1,21,4,5.27,161.76,31.62,193.38,Card,2,30.0,13,Friday,January,2024-01-05,False,30.69,19.55
1596,2024-01-23 09:12:00,2024-01-23 10:01:00,203,12,3,20.79,423.22,62.81,486.03,Card,2,49.0,9,Tuesday,January,2024-01-23,False,20.36,14.84
1597,2024-01-12 09:42:00,2024-01-12 11:10:00,128,244,2,7.63,182.79,23.27,206.06,Card,2,88.0,9,Friday,January,2024-01-12,False,23.96,12.73
1598,2024-01-03 07:42:00,2024-01-03 08:49:00,132,103,1,23.33,473.31,43.03,516.34,Cash,1,67.0,7,Wednesday,January,2024-01-03,False,20.29,9.09
1599,2024-01-30 01:26:00,2024-01-30 02:37:00,34,7,1,9.75,222.83,33.14,255.97,Card,1,71.0,1,Tuesday,January,2024-01-30,False,22.85,14.87
1600,2024-01-25 17:32:00,2024-01-25 18:28:00,87,130,1,21.58,444.28,46.48,490.76,Card,2,56.0,17,Thursday,January,2024-01-25,False,20.59,10.46
1601,2024-01-08 05:16:00,2024-01-08 06:28:00,32,97,2,7.39,181.28,28.17,209.45,Cash,2,72.0,5,Monday,January,2024-01-08,False,24.53,15.54
1602,2024-01-13 03:22:00,2024-01-13 03:52:00,259,173,2,13.35,306.23,46.67,352.9,Card,2,30.0,3,Saturday,January,2024-01-13,False,22.94,15.24
1603,2024-01-17 06:11:00,2024-01-17 07:30:00,33,205,1,3.57,122.48,7.83,130.31,Card,1,79.0,6,Wednesday,January,2024-01-17,False,34.31,6.39
1604,2024-01-10 05:01:00,2024-01-10 05:07:00,49,103,1,16.84,343.13,63.96,407.09,Card,2,6.0,5,Wednesday,January,2024-01-10,False,20.38,18.64
1605,2024-01-03 03:33:00,2024-01-03 03:51:00,82,113,1,21.07,443.42,54.56,497.98,Card,1,18.0,3,Wednesday,January,2024-01-03,False,21.05,12.3
1606,2024-01-09 03:22:00,2024-01-09 03:56:00,144,131,1,18.24,378.23,41.21,419.44,Card,1,34.0,3,Tuesday,January,2024-01-09,False,20.74,10.9
1607,2024-01-16 07:22:00,2024-01-16 08:15:00,92,39,2,13.56,293.69,56.78,350.47,Card,2,53.0,7,Tuesday,January,2024-01-16,False,21.66,19.33
1608,2024-01-20 12:07:00,2024-01-20 12:23:00,224,8,2,2.08,88.93,10.29,99.22,Card,2,16.0,12,Saturday,January,2024-01-20,False,42.75,11.57
1609,2024-01-23 11:07:00,2024-01-23 11:55:00,217,46,2,23.4,480.11,75.95,556.06,Card,1,48.0,11,Tuesday,January,2024-01-23,False,20.52,15.82
1610,2024-01-24 10:36:00,2024-01-24 11:13:00,156,194,1,17.93,376.0,55.75,431.75,Card,2,37.0,10,Wednesday,January,2024-01-24,False,20.97,14.83
1611,2024-01-28 05:34:00,2024-01-28 05:51:00,8,6,5,18.9,399.06,29.84,428.9,Cash,2,17.0,5,Sunday,January,2024-01-28,False,21.11,7.48
1612,2024-01-12 08:15:00,2024-01-12 09:37:00,36,58,1,20.07,405.66,80.59,486.25,Card,2,82.0,8,Friday,January,2024-01-12,False,20.21,19.87
1613,2024-01-20 20:42:00,2024-01-20 21:12:00,124,169,1,18.95,410.2,49.04,459.24,Card,1,30.0,20,Saturday,January,2024-01-20,False,21.65,11.96
1614,2024-01-24 22:10:00,2024-01-24 22:35:00,9,122,2,11.59,270.51,29.54,300.05,Card,2,25.0,22,Wednesday,January,2024-01-24,False,23.34,10.92
1615,2024-01-23 08:36:00,2024-01-23 09:08:00,40,249,1,18.61,382.49,71.89,454.38,Card,1,32.0,8,Tuesday,January,2024-01-23,False,20.55,18.8
1616,2024-01-04 21:46:00,2024-01-04 22:38:00,179,207,1,16.0,349.73,45.25,394.98,Card,2,52.0,21,Thursday,January,2024-01-04,False,21.86,12.94
1617,2024-01-06 03:44:00,2024-01-06 04:28:00,129,115,1,21.5,444.25,69.2,513.45,Card,1,44.0,3,Saturday,January,2024-01-06,False,20.66,15.58
1618,2024-01-09 22:17:00,2024-01-09 23:27:00,68,239,2,20.26,407.96,72.18,480.14,Cash,1,70.0,22,Tuesday,January,2024-01-09,False,20.14,17.69
1619,2024-01-14 21:02:00,2024-01-14 22:19:00,154,54,3,1.99,81.17,6.93,88.1,Card,2,77.0,21,Sunday,January,2024-01-14,False,40.79,8.54
1620,2024-01-08 22:25:00,2024-01-08 23:48:00,3,76,2,10.09,222.86,16.81,239.67,Card,1,83.0,22,Monday,January,2024-01-08,False,22.09,7.54
1621,2024-01-02 09:00:00,2024-01-02 10:21:00,4,169,2,1.83,97.22,5.86,103.08,Cash,2,81.0,9,Tuesday,January,2024-01-02,False,53.13,6.03
1622,2024-01-19 08:31:00,2024-01-19 08:58:00,262,48,1,3.45,118.65,21.9,140.55,Card,2,27.0,8,Friday,January,2024-01-19,False,34.39,18.46
1623,2024-01-14 12:00:00,2024-01-14 13:25:00,85,224,1,15.43,327.24,26.2,353.44,Card,2,85.0,12,Sunday,January,2024-01-14,False,21.21,8.01
1624,2024-01-29 23:52:00,2024-01-30 00:44:00,35,70,1,21.97,439.25,42.24,481.49,Card,2,52.0,23,Monday,January,2024-01-29,False,19.99,9.62
1625,2024-01-12 22:15:00,2024-01-12 22:21:00,114,155,3,3.88,124.36,11.55,135.91,Card,2,6.0,22,Friday,January,2024-01-12,False,32.05,9.29
1626,2024-01-19 07:45:00,2024-01-19 09:13:00,59,47,1,11.83,268.7,25.71,294.41,Cash,2,88.0,7,Friday,January,2024-01-19,False,22.71,9.57
1627,2024-01-27 11:58:00,2024-01-27 12:22:00,38,202,6,22.86,472.54,70.98,543.52,Card,1,24.0,11,Saturday,January,2024-01-27,False,20.67,15.02
1628,2024-01-16 23:39:00,2024-01-17 00:42:00,33,142,1,20.54,438.82,84.74,523.56,Card,1,63.0,23,Tuesday,January,2024-01-16,False,21.36,19.31
1629,2024-01-13 22:39:00,2024-01-13 23:29:00,203,126,2,13.47,295.51,29.38,324.89,Cash,2,50.0,22,Saturday,January,2024-01-13,False,21.94,9.94
1630,2024-01-14 21:14:00,2024-01-14 21:21:00,202,153,4,19.52,403.54,44.85,448.39,Card,1,7.0,21,Sunday,January,2024-01-14,False,20.67,11.11
1631,2024-01-24 20:55:00,2024-01-24 21:54:00,100,65,1,13.54,294.82,48.84,343.66,Card,2,59.0,20,Wednesday,January,2024-01-24,False,21.77,16.57
1632,2024-01-15 23:23:00,2024-01-15 23:39:00,118,96,2,4.79,151.03,17.35,168.38,Card,2,16.0,23,Monday,January,2024-01-15,False,31.53,11.49
